Age,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,Gender_Male,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely,OverTime_Yes,Attrition_Yes
40.0,2.0,2,3,99.0,3,1,1,4.0,17.0,4,7.0,5.0,2,4.0,3.0,0.0,2.0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,2.0,2,2,90.0,3,2,4,2.0,14.0,3,15.0,6.0,3,7.0,7.0,1.0,7.0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0,2.0,3,1,100.0,3,1,2,5.0,13.0,4,13.0,3.0,3,11.0,10.0,3.0,8.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0,9.0,4,4,93.0,3,2,1,4.0,17.0,3,11.0,3.0,2,7.0,1.0,0.0,7.0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
39.0,20.0,3,3,83.0,3,2,4,2.0,18.0,4,7.0,6.0,3,2.0,1.0,2.0,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
43.0,9.0,3,1,52.0,3,1,3,4.0,13.0,3,7.0,2.0,2,3.0,2.0,1.0,2.0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41.0,5.0,3,2,85.0,4,2,2,3.0,12.0,1,11.0,3.0,1,3.0,2.0,1.0,2.0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.0,4.0,1,3,81.0,3,3,3,0.0,13.0,4,23.0,3.0,4,22.0,14.0,13.0,5.0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
34.0,8.0,2,2,92.0,4,2,3,1.0,21.0,3,10.0,5.0,3,10.0,8.0,4.0,8.0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
58.0,2.0,3,2,52.0,3,4,2,4.0,22.0,4,37.0,0.0,2,16.0,9.0,14.0,14.0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0,23.0,4,2,91.0,1,1,3,0.0,16.0,2,6.0,2.0,4,5.0,4.0,0.0,3.0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47.0,4.0,3,3,92.0,2,3,2,8.0,12.0,3,28.0,4.0,3,22.0,11.0,14.0,10.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
40.0,12.0,3,2,47.0,3,2,1,2.0,12.0,2,15.0,3.0,3,7.0,4.0,7.0,7.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54.0,7.0,4,4,68.0,3,2,4,4.0,15.0,2,14.0,2.0,2,7.0,1.0,1.0,7.0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31.0,7.0,4,1,68.0,3,3,1,2.0,14.0,4,9.0,3.0,3,3.0,2.0,2.0,2.0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
38.0,2.0,4,2,77.0,1,2,4,2.0,20.0,1,20.0,4.0,2,4.0,2.0,0.0,3.0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
26.0,10.0,3,3,46.0,3,2,4,1.0,13.0,1,5.0,4.0,3,5.0,3.0,1.0,2.0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
58.0,15.0,4,1,87.0,3,4,3,2.0,14.0,2,23.0,3.0,3,2.0,2.0,2.0,2.0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
18.0,14.0,3,2,33.0,3,1,3,1.0,16.0,3,0.0,4.0,1,0.0,0.0,0.0,0.0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.0,18.0,5,4,89.0,4,1,1,0.0,17.0,3,2.0,4.0,3,1.0,0.0,0.0,0.0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
45.0,2.0,4,3,67.0,3,2,3,4.0,22.0,2,10.0,3.0,4,8.0,7.0,5.0,7.0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36.0,2.0,4,4,73.0,3,2,2,4.0,22.0,4,15.0,2.0,3,1.0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
43.0,2.0,4,1,92.0,3,2,4,1.0,20.0,3,7.0,5.0,3,7.0,7.0,7.0,7.0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27.0,5.0,2,4,53.0,3,1,4,0.0,14.0,3,6.0,3.0,2,5.0,4.0,0.0,2.0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
29.0,20.0,1,4,40.0,3,1,4,1.0,13.0,2,11.0,3.0,4,11.0,8.0,3.0,10.0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32.0,10.0,4,4,79.0,3,2,4,8.0,13.0,3,4.0,2.0,4,0.0,0.0,0.0,0.0,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
42.0,10.0,4,3,38.0,3,1,3,3.0,22.0,2,10.0,1.0,2,6.0,3.0,3.0,3.0,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47.0,9.0,4,2,64.0,3,1,3,4.0,12.0,3,7.0,2.0,3,2.0,2.0,2.0,0.0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46.0,2.0,2,4,82.0,3,3,4,3.0,14.0,3,12.0,4.0,2,9.0,8.0,4.0,7.0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
28.0,1.0,2,3,43.0,3,1,4,1.0,15.0,2,3.0,2.0,3,3.0,2.0,2.0,2.0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.0,29.0,1,4,93.0,1,2,3,8.0,17.0,4,11.0,3.0,3,7.0,0.0,1.0,6.0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.0,8.0,3,4,81.0,3,1,3,4.0,13.0,4,8.0,3.0,3,0.0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32.0,2.0,4,3,82.0,2,2,2,7.0,12.0,3,7.0,3.0,2,2.0,2.0,2.0,2.0,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
46.0,3.0,3,1,45.0,4,4,1,2.0,12.0,4,25.0,5.0,3,19.0,17.0,2.0,8.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
27.0,23.0,1,2,36.0,2,2,3,1.0,21.0,4,9.0,5.0,3,9.0,8.0,5.0,8.0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29.0,6.0,1,4,87.0,2,1,2,1.0,11.0,4,1.0,3.0,3,1.0,0.0,0.0,0.0,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48.0,10.0,3,4,91.0,2,5,2,4.0,12.0,4,29.0,3.0,3,22.0,10.0,12.0,9.0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
29.0,24.0,2,4,73.0,2,1,4,1.0,24.0,2,1.0,3.0,2,1.0,0.0,1.0,0.0,4,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
55.0,2.0,4,2,98.0,2,1,4,8.0,20.0,2,19.0,2.0,4,5.0,2.0,0.0,4.0,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
28.0,3.0,3,2,78.0,3,1,2,1.0,19.0,4,1.0,3.0,3,1.0,0.0,0.0,0.0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
30.0,9.0,3,2,89.0,3,1,4,1.0,13.0,3,1.0,3.0,2,1.0,0.0,0.0,0.0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
22.0,7.0,1,4,75.0,3,1,2,1.0,23.0,1,1.0,2.0,3,1.0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
36.0,10.0,4,2,63.0,2,2,3,1.0,13.0,1,10.0,4.0,3,10.0,9.0,1.0,7.0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
34.0,4.0,3,3,64.0,3,3,4,2.0,13.0,4,9.0,3.0,3,5.0,3.0,1.0,0.0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
29.0,7.0,3,4,59.0,3,1,1,3.0,14.0,2,11.0,2.0,3,3.0,2.0,1.0,2.0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.0,7.0,4,4,78.0,3,2,1,5.0,22.0,3,16.0,2.0,3,5.0,3.0,0.0,4.0,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
35.0,16.0,2,4,44.0,2,2,2,0.0,11.0,4,4.0,2.0,3,3.0,2.0,0.0,2.0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
45.0,25.0,2,2,93.0,2,2,4,0.0,13.0,4,10.0,2.0,2,9.0,8.0,3.0,8.0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36.0,2.0,1,2,94.0,2,2,4,1.0,21.0,4,10.0,2.0,2,10.0,1.0,0.0,8.0,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40.0,1.0,4,1,98.0,3,4,1,2.0,11.0,1,22.0,3.0,3,19.0,7.0,11.0,16.0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26.0,1.0,2,2,90.0,2,1,3,1.0,13.0,3,1.0,3.0,2,1.0,0.0,1.0,0.0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
27.0,2.0,2,1,89.0,4,2,3,0.0,14.0,2,9.0,5.0,2,8.0,7.0,0.0,7.0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
48.0,22.0,3,4,58.0,3,4,4,3.0,11.0,2,24.0,3.0,3,22.0,17.0,4.0,7.0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44.0,1.0,4,2,78.0,4,2,1,2.0,15.0,4,10.0,5.0,3,2.0,0.0,2.0,2.0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,16.0,4,4,85.0,1,1,1,1.0,23.0,2,5.0,2.0,3,5.0,2.0,3.0,0.0,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
56.0,24.0,2,1,97.0,3,1,4,1.0,16.0,4,5.0,3.0,3,4.0,2.0,1.0,0.0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
36.0,17.0,2,3,33.0,2,2,2,2.0,16.0,3,12.0,1.0,1,4.0,2.0,1.0,3.0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
41.0,8.0,3,3,54.0,3,2,2,5.0,21.0,3,14.0,3.0,3,5.0,4.0,1.0,4.0,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42.0,6.0,3,3,83.0,3,3,1,9.0,13.0,2,18.0,3.0,4,13.0,7.0,5.0,7.0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31.0,10.0,2,3,86.0,3,2,4,2.0,11.0,4,8.0,2.0,3,5.0,2.0,1.0,4.0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
34.0,3.0,1,4,75.0,2,2,4,3.0,12.0,3,9.0,3.0,2,4.0,2.0,0.0,1.0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
31.0,4.0,3,1,62.0,4,1,3,8.0,12.0,2,4.0,0.0,2,2.0,2.0,2.0,2.0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26.0,6.0,3,3,61.0,4,1,4,0.0,18.0,1,8.0,3.0,3,7.0,7.0,7.0,7.0,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
45.0,1.0,4,2,44.0,3,2,3,4.0,12.0,3,12.0,3.0,3,4.0,2.0,0.0,3.0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
33.0,10.0,4,2,43.0,3,2,3,1.0,14.0,2,10.0,2.0,2,10.0,4.0,0.0,9.0,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
28.0,1.0,2,3,42.0,2,2,4,1.0,12.0,3,7.0,2.0,3,7.0,7.0,0.0,7.0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
39.0,21.0,4,1,32.0,1,2,3,6.0,19.0,3,10.0,1.0,3,3.0,2.0,1.0,2.0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27.0,2.0,4,2,41.0,3,1,2,1.0,11.0,3,6.0,3.0,2,5.0,3.0,1.0,2.0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,22.0,4,3,86.0,2,2,4,1.0,15.0,2,16.0,3.0,3,15.0,10.0,6.0,11.0,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
47.0,14.0,4,3,64.0,3,2,2,8.0,18.0,3,16.0,4.0,4,8.0,7.0,1.0,7.0,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,11.0,5,4,89.0,2,2,1,4.0,16.0,3,6.0,3.0,3,0.0,0.0,0.0,0.0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
38.0,8.0,3,4,58.0,2,2,2,1.0,16.0,3,20.0,3.0,3,20.0,11.0,0.0,7.0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
58.0,21.0,3,4,72.0,3,4,4,4.0,13.0,3,29.0,2.0,2,1.0,0.0,0.0,0.0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
32.0,5.0,2,1,47.0,4,1,3,3.0,14.0,1,8.0,2.0,3,4.0,1.0,0.0,3.0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
38.0,9.0,2,2,71.0,3,1,4,2.0,19.0,4,10.0,0.0,4,5.0,2.0,0.0,3.0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
49.0,2.0,1,2,42.0,3,5,4,3.0,15.0,4,28.0,3.0,3,5.0,4.0,4.0,3.0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
42.0,12.0,4,2,77.0,3,2,4,3.0,12.0,3,14.0,4.0,3,0.0,0.0,0.0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
27.0,22.0,3,1,58.0,2,1,2,1.0,12.0,1,1.0,2.0,3,1.0,0.0,0.0,0.0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
35.0,18.0,4,2,71.0,3,2,1,0.0,16.0,4,6.0,2.0,1,5.0,3.0,0.0,4.0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
28.0,16.0,3,3,49.0,3,1,3,1.0,14.0,3,5.0,3.0,2,5.0,3.0,1.0,4.0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.0,3.0,2,3,48.0,3,1,1,1.0,13.0,4,4.0,3.0,4,4.0,2.0,2.0,3.0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36.0,9.0,4,1,66.0,4,1,2,1.0,22.0,2,5.0,3.0,3,5.0,4.0,0.0,2.0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0,1.0,3,1,32.0,3,3,4,1.0,21.0,1,14.0,3.0,2,14.0,8.0,2.0,1.0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
34.0,13.0,4,4,39.0,3,3,3,1.0,18.0,3,9.0,2.0,2,8.0,7.0,1.0,1.0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
26.0,1.0,3,3,95.0,3,1,1,0.0,13.0,4,8.0,6.0,2,7.0,7.0,7.0,6.0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32.0,15.0,4,3,34.0,3,2,4,5.0,18.0,2,9.0,6.0,3,5.0,1.0,1.0,2.0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28.0,17.0,3,3,32.0,2,1,4,5.0,12.0,1,6.0,2.0,2,4.0,1.0,0.0,3.0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
38.0,1.0,3,1,59.0,2,1,1,4.0,14.0,1,20.0,3.0,2,1.0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
35.0,7.0,4,3,55.0,3,2,4,1.0,11.0,4,10.0,2.0,3,10.0,8.0,0.0,9.0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
27.0,9.0,3,4,44.0,3,2,4,1.0,14.0,1,7.0,5.0,3,7.0,7.0,0.0,7.0,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
32.0,5.0,4,4,56.0,2,2,4,8.0,24.0,2,8.0,1.0,3,1.0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31.0,26.0,4,1,63.0,3,2,4,1.0,11.0,3,10.0,4.0,3,10.0,7.0,0.0,8.0,3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
53.0,24.0,4,1,66.0,3,3,1,6.0,13.0,2,15.0,2.0,2,2.0,2.0,2.0,2.0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
54.0,9.0,2,1,67.0,3,2,3,3.0,11.0,3,9.0,6.0,2,4.0,3.0,2.0,3.0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
33.0,7.0,2,4,36.0,3,2,3,1.0,20.0,3,9.0,2.0,3,9.0,7.0,2.0,8.0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
43.0,11.0,3,1,30.0,3,3,3,1.0,17.0,2,10.0,1.0,3,10.0,9.0,0.0,9.0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38.0,1.0,4,4,88.0,3,1,2,0.0,11.0,2,7.0,2.0,3,6.0,2.0,1.0,2.0,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
55.0,26.0,4,3,71.0,4,5,2,4.0,18.0,1,35.0,0.0,3,10.0,9.0,1.0,4.0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
31.0,2.0,1,4,59.0,1,1,4,1.0,11.0,3,1.0,4.0,3,1.0,0.0,0.0,0.0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
39.0,15.0,4,2,77.0,3,4,1,0.0,12.0,1,21.0,3.0,3,20.0,8.0,11.0,10.0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42.0,23.0,2,4,37.0,2,2,3,1.0,12.0,4,20.0,2.0,3,20.0,9.0,3.0,7.0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31.0,10.0,3,3,40.0,3,3,3,4.0,20.0,3,13.0,2.0,4,11.0,7.0,4.0,8.0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
